id,berita,label
486,"US Commerce Secretary Wilbur Ross arrived on Saturday in Beijing where he started talks aimed at easing tensions over tariffs that have heightened fears of a trade war between the world’s two biggest economies.China has threatened to hit back with tit-for-tat tariffs on tens of billions of dollars in US goods.Global trade war fearsHis visit comes as fears of an all-out global trade war intensified after the European Union, Canada and Mexico drew up retaliatory measures to Washington’s stinging steel and aluminium tariffs that came into effect on Friday.US President Donald Trump first announced trade sanctions on China in March, largely focused on the Asian giant’s theft of US intellectual property.“The chance that there will be no trade war at all is low.",1
487,"Beijing may be ready to provide assurances, one more time, that it will reduce the total trade surplus with the US by an agreed amount.Some believe that this new Chinese offer was nothing more for the moment than a trial balloon to feel the Trump Administration out.Asian sphere of influenceLike the North Koreans, when Trump signals he is ready to move, China will then make a major ""concession"" in the trade negotiations, giving Trump a pre-midterm ""victory"" on trade – be it out of pressure, or clever negotiations.The question for the Middle East and Gulf countries, is on whose tailcoat they want to ride in the future?His latest book is on ‘Saudi Aramco 2030: Post IPO challenges.’Last Update: Monday, 13 August 2018 KSA 11:30 - GMT 08:30",1
488,"For Professor Pham Tat Thang, senior researcher at the Trade Research Institute at the Ministry of Industry and Trade, it seems as though no one will win in the US-China trade war, neither the two nations involved nor the world’s economy.First of all, this war is threatening the global economy as it goes against the global trend towards trade liberalisation and triggers the rise of protectionism.It could result in a global economic slowdown and impact Vietnam’s economy in a bad way, Thang explained.However, Chinese products hit by high tariffs will lose their competitive edge in the US, opening the doors for similar goods from Vietnam.The economist urged Vietnamese enterprises to be aware of technical trade barriers in each foreign market as well as to stay up to date in related regulations in order to survive the turmoil of protectionism in the global trade.",1
489,"In a tweet last month, US President Donald Trump suggested that China could be undermining a North Korean denuclearisation deal because of the ongoing trade war.""We hope that the trade policy makers in the United States will be cool-headed and listen to the voice of USA consumers.China's finance ministry unveiled new sets of additional tariffs on 5,207 goods imported from the United States, ranging from 5 to 25 per cent.China wasted no time in responding to the United States' proposal to increase duties.On Friday, the Ministry of Commerce described its planned response: four different types of tariffs on $60 billion of USA goods.",1
490,"%]Daimler cuts 2018 profit outlook as tariffs strike U.S.-made SUVsChina-U.S. trade war hits Daimler profit, may sweep sectorA Mercedez-Benz dealership in downtown Shanghai in August 2014.Daimler is one of the biggest global companies to cut its profit outlook and blame smoldering trade tensions.Tariffs will result in slightly lower earnings before interest and taxes (EBIT) this year, Daimler said on Wednesday.BMW faces a $965 million impact from tariffs, with Daimler exposed to a $765 million hit, analysts at Evercore ISI have said.While the U.S. and China have not yet imposed new tariffs, Daimler said it expected them, and that it would not be able to recover the costs from customers.",1
491,"China says trade war with US will only bring disaster to global economyThe US has opened the way for more exemptions from tariffs of 25% on steel imports and 10% on aluminum that President Donald Trump set last week.BEIJING - Any trade war with the United States will only bring disaster to the world economy, Chinese Commerce Minister Zhong Shan said on Sunday, as Beijing stepped up its criticism on proposed metals tariffs by Washington amid fears it could shatter global growth.Zhong, speaking on the sidelines of China’s annual session of parliament, said China does not want a trade war and will not initiate one.“There are no winners in a trade war,” Zhong said.Trade tensions between China and United States have risen since Trump took office.",1
492,"The United States runs a $375 billion goods trade deficit with China.The United States runs a $375 billion goods trade deficit with China.There was no explanation of the difference between the numbers provided by White House officials in the briefing and Trump’s $60 billion.In addition, Trump will also direct the US Treasury to propose measures that could restrict Chinese investments in the United States, Eissenstat said.The tariffs and investment restrictions will be imposed under the US Trade Representative’s “Section 301” investigation into alleged misappropriation of US intellectual property by China.",1
493,"As Christine Lagarde, the International Monetary Fund director, has warned: the world trade order ‘is now in danger of being torn apart’.As Christine Lagarde, the International Monetary Fund director, has warned: the world trade order “is now in danger of being torn apart”.He has also threatened to pull the US out of NAFTA and criticised the World Trade Organisation.Britain is a relatively open economy and has bet a lot on an open global trade order.Any significant erosion of a rules-based world trade system would, therefore, threaten British prosperity.",1
494,"Trump wants $12bn in aid to US farmers suffering from trade warIt is a clear signal the US President Donald Trump is determined to stick with tariffs as his weapon of choice in the conflict.“We have never compensated farmers directly on such a large scale for retaliatory tariffs,” Irwin said.""If tariffs punish farmers, the answer is not welfare for farmers — the answer is remove the tariffs.""If tariffs punish farmers, the answer is not welfare for farmers — the answer is remove the tariffs.""Great to see @POTUS (Trump) providing aid to farmers impacted by retaliatory #tariffs,"" Cramer wrote on TwitterGreat to see @POTUS providing aid to farmers impacted by retaliatory #tariffs.",1
495,"“Our growing season is basically opposite from Brazil’s, so their planting season is just now coming up.At the end of July, the USDA rated 76 percent of Mississippi’s soybean crop as either good or excellent, with 20 percent rated as fair.Irby said this planting season presented many challenges that can be traced to weather conditions.Soybean planting in Mississippi usually begins in late March, with most growers ramping up efforts at the beginning of April.That wait could spill over into the time when farmers make their plans for the next planting season.",1
496,"China announced a list of $60 billion worth of U.S. imports it plans to apply tariffs on should the Trump administration follow through with its latest trade threats.The president claims his tariffs are ""working big time"" in helping pay down the debt, reducing taxes and aiding in trade deals.Kudlow told Bloomberg Television on Friday the United States and Europe were making progress in their trade talks and could announce some agreements within the next month.The United States and China implemented tariffs on US$34 billion worth of each others' goods in July.The investigation resulted in tariffs on steel and aluminum products from China and many other countries in March.",1
497,"But Mr Ma told Xinhua that his pledge had been made on the basis of continued co-operation and trade growth between the U.S. and China, and would now be hard to fulfil.On Wednesday Ma told Xinhua, a Chinese news site, ""The current situation has already destroyed the original premise"".The founder of Alibaba, (NYSE:BABA) Jack Ma states they are no longer planning on expanding into the United States due to the tension in trade relations between the USA and China.""Trade is not a weapon and can not be used for wars"", he added, in an exclusive with Xinhua news agency.Ma also said that trade should be used as a tool for peace rather than a weapon.",1
498,"PUBG, Mission: Impossible Fallout team up to shower you with goodiesThe game is even more popular in Asian markets, with United States accounting for only 30 percent of the game's revenue.Separate releases recently showed growth in China's manufacturing sector slowing in July and one measure of United States consumer sentiment falling due to tariff concerns, according to media reports.The threat came a day after Chinese officials appealed for dialogue based on ""mutual respect"", with Foreign Minister Wang Yi urging the United States to remain ""cool-headed"".will now be faced with Chinese tariffs on critical USA exports, impacting American jobs that rely directly and indirectly on the energy industry"".The amount could be even larger if the United States resolves a logistics bottleneck.",1
499,"The future of international trade agreements and tariffs continues to evolve as international trade heavy-hitters China and the United States continue to exchange blows over tariffs.“Whenever you get into trade wars, it’s always agriculture products that end up taking the brunt of it,” Montana U.S. Sen. Jon Tester, a Democrat, said last week.The 25 percent import taxes are supposed to penalize China for policies that put American products at a disadvantage in the Chinese marketplace.China, for its part, has accused the United States of violating World Trade Organization regulations, and imposed tariffs on American imports.During a press conference on April 9, Trump acknowledged that American farmers and ranchers would likely feel the effects of the trade dispute.",1
500,"India is taking advantage of the US-Chinese “trade war”.Simply put, India intends to opportunistically exploit the situation to its advantage, which is its sovereign right, and it might even make progress on reaching its desired free trade agreement with the US throughout the course of this campaign.India was never party to the TPP talks but is nowadays increasingly emerging as the US’ desired long-term counterweight to China.The formerly Chinese-occupied niches that India is already planning to fill in the US marketplace could be a realistic starting point for beginning their free trade talks and deciding which spheres should be immediately prioritized.As a result of its economic “multialignment”, India is now an even more intense object of competition between the US and China than ever before.",1
501,"""We also need to be spending what we do more wisely.This isn't just an investment fix.“There's legislative fixes, there's policy fixes, there's regulatory fixes.We need to be able to hit all of those levers.""Pentagon officials are expected to ask Congress for additional funding for its 2020 budget early next year.Mr Chewning, said: ""We already have existing industrial-base mitigation tools.Citing Focus Information Agency is mandatory!",1
502,"A senior executive of Standard Chartered Bank in China said the country is likely to increase imports from African countries, as it seeks new sources of commodities as a result of its trade war with the United States.Trade links between African nations like Kenya and China have been growing in recent years, offering opportunities to lenders such as Standard Chartered, who serve Chinese clients doing business on the continent.According to Ling “trade flow patterns will change because China will need to look for new trade partners”.Standard Chartered revealed that Kenya’s trade with China grew by 59 percent to a total of $5.2 billion in four years to 2017.The development boosted the bank’s business from Chinese clients operating in Kenya by “double digits”.",1
503,"The Trump administration takes an expansive view of what national security means.In announcing the steel tariffs, officials argued that economic strength, including a vibrant metals sector, was essentially synonymous with national security.European Commission Vice President Jyrki Katainen suggested Thursday that any new auto tariffs “obviously would be against the World Trade Organization” rules.But the Trump administration doesn’t seem to believe that, he says, instead viewing other countries as transactional counterparts or outright enemies.Another theory is that the Trump administration wants to put serious teeth into its demand that more car parts be made in the United States.",1
504,"China’s Commerce Ministry declared itself “strongly opposed” to Trump’s proposed sanctions while trade associations representing China’s steel and aluminum industries brayed for Beijing to retaliate by blocking US farm products and high-end consumer goods.In the first ten months of last year, Chinese steel accounted for a minuscule 2.2% of total US imports of the metal.Trump’s tariffs on aluminum may hurt a bit more, but not much.The real trade war is yet to come and it won’t be fought over metal.In August, the Trump administration launched a broad investigation into Chinese trade practices under Section 301 of the 1974 US Trade Act.",1
505,"White House trade adviser Peter Navarro said U.S. investors should “relax” over fears that new trade penalties will spark a skirmish that could hurt the world economy.“What everyone on Wall Street needs to understand is: ‘just relax.’”“All these countries that are running huge trade surpluses with us, have no incentive to rock that boat.Trump earlier this month announced 25 percent tariffs on imported steel and 10 percent for aluminum that will take effect March 23.Trump earlier this year announced new import tariffs on solar panels and washing machines.Lighthizer is set to deliver the final report from that investigation in the coming weeks, Navarro said.",1
506,"He returned repeatedly as Apple has built up a critical retail business selling high-end phones to China’s status-conscious middle class.Cook caught flack late last year for unapologetically attending a government-sponsored Internet conference, what with the Chinese government’s policies of censorship and shutting out U.S. Internet companies.At a Fortune forum immediately following that appearance, he defended his intention to remain “in the arena” and to engage with China.Few companies have as much to lose from a U.S. trade war with China as Apple.iPhones are not at the top of the list of targets China is threatening in response to Donald Trump’s trade actions.",1
507,"Any farmer will tell you we are used to dealing with peaks and valleys.But you never know what tomorrow will bring, and in the blink of an eye our fortunes could be drastically altered.Two out of three farmers and ranchers like myself voted for Trump precisely because of his promises to stand up for people like us.Part of the reason people like me stand by Trump is because of his willingness to move past empty rhetoric and take bold action.Casey Guernsey is a seventh-generation farmer, former Missouri state legislator, and chairman of the Agri-Business Committee.",1
508,"Trump changes his mind often enough that U.S. allies and rivals alike hope he’ll do just that on tariffs in the next few days.An all-out trade war may become unavoidable if he doesn’t.“The U.S. has been ripped off by other countries for years on Trade, time to get smart!” Trump tweeted Saturday.“We want to avoid a trade war,” he said.Before last week’s trade actions by the U.S., the European Union and Canada had been granted temporary exemptions.",1
509,"One of the world’s biggest suppliers of assembly and fastening materials, Germany’s Würth Group, will not invest any more in the United States while President Donald Trump is in power, the patriarch of the Würth family has said.“Würth returns when he goes.”The billionaire’s comments came just after President Trump imposed hefty tariffs on steel and aluminum imports from the EU, Canada and Mexico.According to U.S. figures, Germany is the source of 4% of American steel imports.Trump is also pushing for 25% tariffs on car imports, and seems particularly angry about German luxury cars having a place on American roads.A Würth spokesperson told Fortune that no additional acquisitions are currently planned in the U.S.",1
510,"When mutually threatened tariffs on $34 billion goods come into effect this Friday, China will get a head start on the United States, Reuters reports.President Donald Trump has threatened to increase the scope to $450 billion if China indeed retaliates against his 25% tariff.The list of Chinese products targeted with U.S. tariffs include vaping devices, rare earth metals and LED light bulbs.The South China Morning Post said China is likely to cancel orders for 1.1 million tons of soybeans from the U.S. this year.The US Chamber of Commerce has spoken out against the tariffs, saying the escalating global trade war will hurt American consumers in the long run.",1
511,"With just hours to go before the U.S. and China trigger billions in tariffs against each other, President Donald Trump is continuing the tough talk.“We have $34 billion tonight, then another $16 billion in two weeks,” Trump said en route to Montana as reported by CBS.“And then as you know we have $200 billion in abeyance, and then after that $200 billion, we have $300 billion in abeyance.”“It’s only China,” he added.Pres Trump also reaffirmed that $34-billion in US tariffs will kick in against China tonight.“34, and then you have another 16 in two weeks and then as you know we have 200 billion in abeyance and then after the 200 billion we have 300 billion in abeyance.""",1
512,"Ambassador to Germany Richard Grenell reportedly had a secret meeting yesterday with major German carmakers in Berlin to discuss ways to avoid an EU-U.S. trade war.Handelsblatt reports that Grenell’s proposal to the CEOs of BMW, Volkswagen and Daimler was that both sides remove car import tariffs altogether.President Donald Trump has threatened import taxes of 20% on cars coming to the U.S. from Europe as retaliation for existing EU tariffs on American steel and aluminum.Currently, autos imported to the EU have a 10% tariff, and cars imported to the U.S. have a 2.5% tax.An EU report estimated that direct effects of such a tariff on EU car imports would cost Americans $13 billion to $14 billion, and indirect costs could total nearly $300 billion.",1
513,"even went so far as to call it “the best thing you have EVER written”—leading me to reevaluate a four-decade journalistic career.took me to task for “Chinese fear mongering… Remember the 1980s when Japan, Inc. was going to buy the U.S.?Look at them now… The answer isn’t China, it’s within ourselves.” I’ll leave for another day the argument on why China isn’t Japan.Speaking of China: we’ll be taking a break from our normal Saturday China missive tomorrow, because Clay Chandler is on vacation.But I’ll be in China all next week, reporting from there.",1
514,"With the U.S. on Friday hitting China with tariffs on $34 billion in imports, and China immediately striking back with equivalent levies, the Sino-American trade war is officially on.And as with any good fight, there’s a lot of trash talk on both sides.And he is going to keep pushing to make sure that we have good trade deals.Others think he really wants to address the US trade deficit issue with China.This is very much in the president’s hands because he’s got advisers that seem divided, some substantively, some tactically.",1
515,"After President Trump threatened to impose tariffs on European cars—a decision he is due to make in the coming weeks—the European Union is preparing to hit back.The retaliation list reportedly includes duties worth over 18 billion euro ($21.07 billion), on items such as frozen fish, raisins, suitcases, and adhesive bandages.These tariffs will only be implemented should Trump decide to go ahead with placing duties on EU cars and car parts.Europe imported American cars worth €77 billion ($90.13 billion) in 2016, while the U.S. imported €254 billion ($296.12) in cars from Europe, according to Eurostat figures reported by CNBC.That large trade deficit is a major reason behind Trump’s proposal to impose new duties.",1
516,"Canada’s retaliatory tariffs on U.S. goods hit a wide spectrum of products, but a push from Canadian farmers ensured that mustard won’t be hit with higher costs.While Canadian Foreign Minister Chrystia Freeland said “we will not escalate and we will not back down” to the U.S., the country did capitulate to pleas from Canadian mustard seed farmers.Canada grows more mustard seeds than any nation on earth.The fear was a tariff on mustard imports would drive down the price of mustard seed exports.Farmers sell the seeds to U.S. companies, which then sell the finished product back to Canada.",1
517,"How does the CEO of China’s second largest e-commerce company feel about the escalating U.S.-China trade war?“I can tell you it’s okay, “ Liu said, speaking at Fortune’s Brainstorm Tech conference in Aspen on Monday.“We can find another choice,” he said, adding that he didn’t think the trade war would benefit either party.Whatever the case, Liu noted that consumer experience—which comes down to quality, price, and service—remains JD.com’s top priority.JD.com, which thrives partly because of “shopping circles”—social media-enhanced shopping—on China’s leading social platform WeChat, plans to enter the American retail market soon.",1
518,"The trade war between the U.S. and China is about to get more intense, as China says it is preparing to impose retaliatory tariffs on $60 billion worth of goods made in the United States.On Wednesday, President Donald Trump ordered U.S. Trade Representative Robert Lighthizer to consider raising proposed tariffs on an additional $200 billion of Chinese products from 10% to 25%.The new China tariffs on the U.S. will impact metals, chemicals, and agriculture-related items.Among the notable opponents is the U.S. Chamber of Commerce, which says the escalating global trade war will hurt American consumers in the long run.While it’s unclear when the effects will hit American consumers directly, the trickle-down effects of tariffs will impact people’s wallets more and more the longer the dispute continues.",1
519,"The U.S.-China trade war has rekindled the old debate about whether China is capable of genuine technological innovation.This time around, though, some of the most strident skeptics of China’s achievements are Chinese.An early sign of the turnabout came in April, after the Trump administration slapped a ban on U.S. sales to ZTE, China’s second-largest telecommunications manufacturer.To many in China, the ban was a kind of “Sputnik moment” because it revealed that one of China’s proudest tech leaders was almost entirely dependent on American microchips.In the wake of the ZTE ban, President Xi urged the nation to “abandon illusions and rely on ourselves” for breakthroughs in science and tech.",1
520,"The Trump administration just announced tariffs on another $16 billion in Chinese imports to the U.S.This latest round makes good on the president’s promise in June to impose a 25% tariff on $50 billion in Chinese goods.True to their wordThe latest round of tariffs demonstrates that the administration is willing to keep its word on threatened tariffs.Domestic fatigueU.S. businesses are growing more weary after months of a trade war most of them recommended against.At loggerheadsAfter months of escalation, neither China nor the U.S. seems willing to make any concessions to end the trade war.",1
521,"The retaliatory tariffs have often targeted American agricultural products, in order to affect Trump’s Midwestern base ahead of the November midterms.The White House announced last month that it would direct up to $12 billion in emergency aid to American farmers, in order to offset the effects of those retaliatory tariffs.“Early on, the president instructed me…to make sure our farmers did not bear the brunt of unfair retaliatory tariffs,” said Perdue.China’s retaliatory tariffs on U.S. soybeans led Chinese importers to turn instead to Brazilian producers.Also on Monday, President Trump said it was “just not the right time to talk” with China about the trade war.",1
522,"Volvo Cars has become the latest victim of intensifying global trade tensions, prompting the automaker to delay plans for a share sale and make sweeping changes to its production network to lighten the burden of higher export barriers.Volvo exports vehicles from China to the U.S., and had planned to do the reverse from a new factory in Charleston, S.C. Those plans are no longer viable as China and the U.S. engage in a tit-for-tat trade war resulting in higher tariffs on both sides, Volvo said.“The issues around trade are hard for us because they impact cars shipped between China and the U.S. It’s a huge drawback,” Samuelsson said.“The risk is that these headwinds will increase.”Potential plans to list Volvo’s Polestar brand, which makes high-performance electrified vehicles, remain a possibility, he said.Volvo produces the top-line S90 sedan and compact XC60 SUV at its Chengdu and Daqing plants in China.",1
523,"The world’s biggest car market is fast becoming a major development and production center for plug-in hybrid and electric vehicles, BMW said.Until now, foreign carmakers’ ownership in Chinese joint ventures has been capped at 50%.The shares, the second-worst performer this year among Chinese car stocks traded in Hong Kong, were halted early Thursday.“Investors are now looking to Mercedes-Benz to see when it might raise the stake in its joint venture with BAIC Motor,” China Securities’ Tian said.BMW will start making its first pure electric vehicle in China under the joint venture with Brilliance by 2020.",1
524,"The Fed’s beige book is based on anecdotal information about the economy that is collected by the 12 regional Fed banks.The latest beige book, which surveyed companies through Oct. 15, showed many are not responding to a tightening labor market with significant increases in wages.In the Fed report, companies reported moderate economic growth, but increasing problems related to a scarcity of workers.Some companies are raising prices for consumers to cover the increased cost of raw materials caused by tariffs.Some businesses surveyed by the Fed are expecting tariffs to continue to increase their costs.",1
525,"In a deeply ironic twist to President Trump’s trade war with China, a giant Chinese company stands to make big money from the Trump administration’s bailout of the agricultural sector, which was necessitated by retaliatory tariffs from China on U.S. foods.Earlier this year, the Trump administration started imposing major tariffs on imports from China, the EU, Canada and Mexico.That meant tariffs on imports of U.S. agricultural products—including 62% tariffs imposed by the Chinese on U.S. pork.Grassley, who was no fan of Trump’s trade war to begin with, took to Twitter on Thursday to express his disbelief.“I don’t understand why Chinese owned Smithfield qualifies for [Agriculture Department cash] meant to help our farmers,” the Iowa senator, who is on the Senate agriculture committee, spluttered.",1
526,"The fallout has been quick.China, the world?s largest importer of soybeans, has scaled back purchases of U.S. grain to feed its massive hog herd.It is turning instead to Brazil, which has ridden the wave of Chinese demand for two decades to become a global agricultural powerhouse.The slump has made the agricultural sector a drag on an otherwise healthy U.S. economy.They believe he will eventually negotiate a better trade deal with China, whose appetite for soybeans is so vast that it cannot completely wean itself off U.S. grain.But for the time being, Trump trade policies are handing precious market share, money and momentum to Brazil, the United States? most formidable agricultural competitor.Some fear the lost ground will be hard to reclaim",1
527,"""I don't like using the word trade war, but I can't see how this isn't part of warlike behavior,"" Juncker told German media.Roberto Azevedo, the director-general of the World Trade Organization, warned that a ""trade war is in no one's interests.""Even if Trump is itching for a trade war, it's not clear if one will materialize.Joseph Brusuelas, chief economist at the consultant RSM, sees three possible stages in any trade war.""If a country need only mutter the words 'national security' to throw up protectionist barriers, we may soon a proliferation of obstacles to trade — that would be a trade war,"" Levy said.",1
528,"Historically, agricultural products take a hit when the US targets imports of industrial goods.Why do American farmers so often get tangled up in trade wars?“Farm country is Trump country,” said Matt McAlvanah, a former spokesman for the US Trade Representative in the Obama administration who now represents Farmers for Free Trade.Meanwhile, American farmers are losing out in a more subtle way.That will create more favorable treatment for agricultural products like potatoes within the bloc, according to the USDA, disadvantaging US growers.",1
529,"EU Trade Commissioner Cecilia Malmstroem said Wednesday that the EU is circulating among member states a list of U.S. goods to target with tariffs so that it can respond as quickly as possible.She did not say what level of tariffs the EU would set, leaving it unclear what the economic impact would be.Nearly half the steel produced globally in December, for example, came from Chinese mills, according to the World Steel Association.Trump's tariffs appear far more likely to hurt a staunch ally, Canada, which is No.Bush withdrew the steel tariffs and the list was never acted upon.",1
530,"MIAMI VALLEY, Ohio (WKEF/WRGT) -- A potential trade war hangs in the balance amidst a tense G7 summit and it could have an impact on Ohio manufacturers.The exchange fuels the conversation of a possible trade war.But the trade war concerns aren't a concern right now for Steve Staub, president of Staub Manufacturing Solutions in Dayton.""But if he can get minor concessions, if he can reduce the trade deficits, then I think job done.""President Trump tweeted: ""Sorry, we cannot let our friends, or enemies, take advantage of us on trade anymore.",1
531,"WASHINGTON — President Donald Trump launched the next salvo in his widening war on Chinese trade abuses, this time taking aim at China’s unfair seizure of US intellectual property.Trump signaled the tariffs would affect “about $60 billion” of Chinese imports, but administration officials said the figure would be closer to $50 billion.“We have a tremendous intellectual property theft problem,” Trump said.“In terms of the broader calculus of the harm that is done by what is the theft … of intellectual property is almost incalculable,” the official said.“In terms of the broader calculus of the harm that is done by what is the theft … of intellectual property is almost incalculable,” the official said.",1
532,"by Jim MonkWASHINGTON - Sen. Heidi Heitkamp says President Trump's proposed tariffs on steel and aluminum imports threaten North Dakota's economy.Trump's decision to impose tariffs on steel and aluminum imports has escalated tensions with China, Europe and other trading partners.Heitkamp says most of North Dakota's agriculture products go to China.And she says Europe accounts for half of the state's machinery and agriculture exports.Heitkamp says ''North Dakota's economy needs a trade war like a cow needs a hamburger.''",1
533,"But with a trade war upending the outlook for the global container shipping industry, investors are reviewing their options.The global economy is now firmly in the grip of an escalating trade war.So the fallout of a trade war between those two countries on its business has been limited, to date.World’s Biggest Shipping Firm Battered by Escalating Trade WarBut that may change “if the situation further escalates and affects other routes, including Transatlantic trade,” Kerstens said.“The fallout from tariffs on container shipping is likely to be pronounced,” Rahul Kapoor, a senior analyst at Bloomberg Intelligence, said.",1
534,"Market year 2018-19 soybean exports are expected to remain unchanged from the previous year's record of almost 80,000 tonnes.That's down from the USDA's June forecast for 103 million tons and would mean a drop of 2.1% from the prior crop year.Prices for soybeans for delivery in November held steady on Thursday.As of Thursday, the price of a bushel of soybeans fell to $8.42, which is the lowest price seen since October of 2007.Chinese soybean imports were forecast to fall by 8% during the 2018/19 marketing year despite larger shipments from Brazil, already the world's largest soybean exporter.",1
535,"The result is that the US and its European Union allies are locked in trade stalemate after Steven Mnuchin, US Treasury Secretary, refused to drop US demands.FILE - Treasury Secretary Steve Mnuchin talks with reporters outside the White House, May 21, 2018, in Washington.Finance minister Bill Morneau is set to meet this weekend with G20 counterparts in Argentina amid escalating tensions over trade and tariffs.He said France will not negotiate a free trade agreement with the United States while its tariffs are in force.""We refuse to negotiate with a gun to our head"", Le Maire told reporters on the sidelines of the G20 meeting.",1
536,"Talk might be cheap, but it is certainly better than another round of multi-billion-dollar tit-for-tat tariffs between the United States and China.Most of the shoes and at least half of the mattresses and furniture sold in the USA are made in China.News of the invite comes as it emerged Thursday that USA firms in China are beginning to feel the pinch of tariffs already imposed on the Asian giant.Farmers felt the pain when China targeted them with retaliatory tariffs, cutting off a major market for USA agriculture exports.Roughly a third of firms are shifting supply chains out of China, or the United States, and an equal proportion are delaying or cancelling investment decisions, the survey showed.",1
537,"Citing the ongoing trade war between the United States and China, Mr Ma told China's Xinhua news agency: ""There is no way to complete the promise"".""That premise no longer exists today, so our promise can not be fulfilled"", he told Chinese news site Xinhua yesterday.""Trade is not a weapon and can not be used for wars"", he added.Donald Trump and Jack Ma met in NY in January 2017.On Thursday, Ma said weakness in the economic outlook is ""problematic"" for the company.",1
538,"China is starting to buy more Argentine soybeans because of Chinas trade war with the United States, and Argentina will in turn purchase more USA soybeans to meet its own needs, oilseeds analysts Oil World said on Tuesday.""China has to resume purchases of USA soybeans"", Oil World said in its latest newsletter.""We forecast that Argentina will import 1.6 million tonnes of USA soybeans in September 2018/February 2019 and possibly another 0.2 to 0.4 million tonnes in March 2019"", it said.Brokers such as Johnston's Grain are looking at importing cheap USA soybeans into Canada for processing, and exporters may explore ""arbitrage opportunities"" for shipment overseas, Merkosky said.Argentina has already bought 850,000 tonnes of USA soybeans for shipment from September 1.",1
539,"Digital Plus E-EditionULTIMATE SALE: SAVE 90%Try 3 months of Digital Plus for just $3Cancel anytime.Offer ends 11/26? Unlimited access to E-Edition (PDF of newspaper)? Unlimited articles, complete access to globegazette.com and apps? Skip article surveys",1
540,"Steel products, aluminum products, and soybeans are among Alabama’s hardest hit.In total, $3.6 billion of state exports are threatened by retaliatory tariffs from China, the EU, Mexico, and Canada.Pennsylvania: In total, $1.7 billion of state exports are threatened by retaliatory tariffs.Steel products, iron products, coffee, and pastries are all among Pennsylvania’s hardest-hit products.Steel products, iron products, coffee, and pastries are all among Pennsylvania’s hardest-hit products.",1
541,"Blow for blowA trade war between America and China takes shapeThe two countries threaten to descend into a sequence of tit-for-tat retaliationsTALK of tariffs is in danger of developing into cries of trade war.On April 3rd America published a list of some 1,300 Chinese products it proposes to hit with tariffs of 25%.“As the Chinese saying goes, it is only polite to reciprocate,” said the Chinese embassy in Washington, DC.According to the Peterson Institute for International Economics, a think-tank, America’s list covers Chinese products worth $46bn in 2017 (9% of that year’s total goods exports to America; see graphic).China’s covers American goods worth around $50bn in 2017 (38% of exports).",1
542,"The Real US Trade War With ChinaBy Phillip OrchardDuring a meeting with farm-state lawmakers last week, U.S. President Donald Trump ordered his economic team to look into rejoining the Trans-Pacific Partnership.Second, the real trade war isn’t about the deficit – and this fight can’t be won without friends.Politics by Other MeansWhen forecasting a trade war, as with a shooting war, it’s not enough to look merely at who can inflict the most pain, but also differing thresholds of pain.It’s why, at least in part, Trump is evidently warming to the trade pact.Taiwan’s central bank, for example, estimated that a full-blown trade war between the U.S. and China would cut the self-ruled island’s gross domestic product by 1.8 percent.",1
543,"Suniva Inc. solar panels gather photons on the roof of the Carbon-Neutral Energy Solutions Laboratory at Georgia Tech.But the fact that it won its long-shot quest for tariffs and still couldn’t find a buyer has drawn sharp words from the solar industry.While they succeeded in harming the solar industry by bringing the trade case, they did nothing to help themselves,” said Dan Whitten, a spokesman for the Solar Energy Industries Association (SEIA), which led the opposition.The balance of the solar industry fought the proposal fiercely, warning that raising prices on those imports would cause steep job losses in the 260,000-person solar industry, which is mostly made up of project managers and installers.Meanwhile, the solar industry has seen a wave of canceled projects but so far not the 88,000-person drop in employment that SEIA feared.",1
544,"""I will be damned if this trade war is going to be fought on the back of North Dakota agriculture,"" Heitkamp told the group, which included bankers and representatives of the soybean, corn, grain and sugar industries.""I don't think we can overstate the potential damage that can be done"" due to the trade war, Heitkamp said, adding that North Dakota may be ""the hardest hit"" state, so far.Nancy Johnson, executive director of the North Dakota Soybean Growers Association, said there have been zero orders in the last seven weeks to have beans shipped to Pacific Northwest ports for shipment to Asia, where the bulk of North Dakota's soybeans are sold.""Canada is not a national security threat,"" she said, adding that North Dakota has the ninth most-dependent state economy when it comes to steel.Heitkamp said she expects some debate over the amount of acreage to be allowed in the Conservation Reserve Program.",1
545,"With moderate economic adviser Gary Cohn set to exit the White House, and US President Donald Trump reportedly mulling broad curbs on imports from China, fears of a 1930s-style trade war are spiking.Indeed, for the past several months, a potential US-China trade battle has ranked as one of the key macro investment risks of 2018.But total Chinese imports shrunk by a roughly similar 8.3 per cent during the same period.The likes of AK Steel Holding Corp and United States Steel Corp, two US steel companies, rose by 9.5 per cent and 5.7 per cent, respectively.Until that changes, China will seek to fight a tactical trade war that imposes collateral damage on vulnerable companies, rather than throwing global commerce into turmoil.",1
546,"Washington: What are the potential consequences of a global trade war triggered by President Donald Trump’s decision to hit imports of steel, aluminium and other products with steep tariffs?Economists warn the measures themselves raise costs of inputs for goods produced in the US, and increase prices of imports to consumers.But the consequences could be more far-reaching as other countries retaliate, hitting the US and global economies.How does a global trade war start?Trade is a major contributor to global economic growth and the International Monetary Fund (IMF) has repeatedly warned that protectionist policies could jeopardise the worldwide recovery.",1
